SET_ID,LOWEST_TAXON,TOTAL_COUNT,LON,LAT,DATE,YEAR,SEASON,STRATA,WEIGHT
2014.11.015,Phoronis sp.,2,-66.2406,45.17375,06/11/2014,2014,Autumn,channel,2560
2014.11.016,Oligochaeta,58,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Chaetozone sp.,2,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Cirratulidae,174,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Tharyx sp.,34,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Cossura longocirrata,589,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Manayunkia aestuarina,2,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Scoletoma impatiens,2,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Bipalponephtys cornuta,32,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Nephtys incisa,6,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Scoloplos (Scoloplos) armiger,4,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Aricidea catherinae,94,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Levinsenia gracilis,20,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Eteone flava,4,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Pygospio elegans,30,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Streblospio benedicti,18,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Sternaspis scutata,8,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Harpacticoida,2,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Pycnophyes sp.,8,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.016,Nematoda,520,-66.2412,45.17181667,06/11/2014,2014,Autumn,channel,2274
2014.11.017,Oligochaeta,4,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Chaetozone sp.,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Cirratulidae,14,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Tharyx sp.,6,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Cossura longocirrata,170,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Ninoe nigripes,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Scoletoma impatiens,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Bipalponephtys cornuta,10,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Nephtyidae,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Nephtys incisa,8,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Aricidea catherinae,6,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Levinsenia gracilis,16,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Streblospio benedicti,10,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Harpacticoida,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Pycnophyes sp.,2,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.017,Nematoda,222,-66.24083333,45.16898333,06/11/2014,2014,Autumn,channel,2317
2014.11.018,Oligochaeta,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Cirratulidae,22,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Tharyx sp.,12,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Cossura longocirrata,32,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Ninoe nigripes,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Bipalponephtys cornuta,22,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Nephtyidae,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Nephtys incisa,6,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Orbiniidae,4,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Scoloplos (Scoloplos) armiger,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Aricidea catherinae,4,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Levinsenia gracilis,58,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Pygospio elegans,4,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Streblospio benedicti,10,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Sternaspis scutata,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Corophium volutator,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Ostracoda,2,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.018,Nematoda,144,-66.24201667,45.16783333,06/11/2014,2014,Autumn,channel,4392
2014.11.019,Oligochaeta,4,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Chaetozone sp.,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Tharyx sp.,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Cossura longocirrata,46,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Manayunkia aestuarina,4,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Bipalponephtys cornuta,8,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Nephtys incisa,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Aricidea sp.,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Levinsenia gracilis,20,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Eteone flava,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Pygospio elegans,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Streblospio benedicti,8,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Ecrobia truncata,2,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.019,Nematoda,98,-66.24215,45.16588333,06/11/2014,2014,Autumn,channel,1776
2014.11.020,Oligochaeta,6,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Cirratulidae,2,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Cossura longocirrata,22,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Bipalponephtys cornuta,4,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Nephtys incisa,2,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Aricidea catherinae,8,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Levinsenia gracilis,22,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Pygospio elegans,2,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Streblospio benedicti,2,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Yoldia sapotilla,2,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.020,Nematoda,296,-66.243,45.16526667,06/11/2014,2014,Autumn,channel,2659
2014.11.021,Chaetozone sp.,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Cirratulidae,8,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Cossura longocirrata,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Manayunkia aestuarina,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Axiothella catenata,18,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Bipalponephtys cornuta,4,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Orbiniidae,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Scoloplos (Scoloplos) armiger,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Aricidea catherinae,8,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Levinsenia gracilis,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Pygospio elegans,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Terebellidae,6,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Harpacticoida,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Nucula proxima,2,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.021,Nematoda,188,-66.24516667,45.16661667,06/11/2014,2014,Autumn,subtidal,1942
2014.11.022,Chaetozone sp.,6,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Cirratulidae,8,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Cossura longocirrata,2,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Manayunkia aestuarina,7,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Maldanidae,2,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Orbiniidae,1,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Scoloplos (Scoloplos) armiger,12,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Aricidea catherinae,1,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Aricidea suecica,1,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Eteone flava,1,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Harpacticoida,2,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Pycnophyes sp.,1,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Nucula proxima,5,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.022,Nematoda,212,-66.24783333,45.16413333,06/11/2014,2014,Autumn,subtidal,1129
2014.11.023,Cirratulidae,3,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Maldanidae,1,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Scoloplos (Scoloplos) armiger,5,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Aricidea catherinae,2,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Paraonis fulgens,2,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Eudorella sp.,1,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Ostracoda,4,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Nucula proxima,7,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.023,Nematoda,158,-66.24581667,45.16063333,06/11/2014,2014,Autumn,subtidal,910
2014.11.024,Chaetozone sp.,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Tharyx sp.,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Cossura longocirrata,58,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Maldanidae,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Bipalponephtys cornuta,4,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Nephtyidae,4,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Nephtys incisa,4,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Orbiniidae,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Aricidea catherinae,8,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Paraonidae,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Sthenelais limicola,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Ostracoda,2,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Harpacticoida,8,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Pycnophyes sp.,6,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Ennucula delphinodonta,4,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Nucula proxima,6,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.024,Nematoda,312,-66.2475,45.15598333,06/11/2014,2014,Autumn,subtidal,4903
2014.11.025,Chaetozone sp.,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Cirratulidae,16,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Cossura longocirrata,22,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Axiothella catenata,90,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Nephtyidae,16,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Nephtys incisa,20,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Orbiniidae,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Aricidea catherinae,326,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Levinsenia gracilis,12,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Eteone flava,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Sthenelais limicola,6,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Spiophanes bombyx,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Terebellidae,4,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Ostracoda,44,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Ensis directus,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Pandora sp.,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Mytilus edulis,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Yoldia sapotilla,2,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Nucula proxima,118,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.025,Nematoda,584,-66.24236667,45.15623333,06/11/2014,2014,Autumn,subtidal,4839
2014.11.026,Oligochaeta,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Ampharete finmarchica,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Chaetozone sp.,6,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Cirratulidae,70,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Tharyx sp.,54,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Cossura longocirrata,708,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Ninoe nigripes,10,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Nephtys incisa,44,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Aricidea catherinae,144,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Levinsenia gracilis,58,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Eteone flava,10,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Streblospio benedicti,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Sternaspis scutata,4,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Photis pollex,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Ostracoda,18,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Pycnophyes sp.,16,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Thyasira flexuosa,4,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Mytilus edulis,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Ennucula delphinodonta,2,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Nucula proxima,262,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Nematoda,1040,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.026,Phoronis sp.,8,-66.24251667,45.15333333,06/11/2014,2014,Autumn,subtidal,6494
2014.11.027,Cirratulidae,6,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Cossura longocirrata,222,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Ninoe nigripes,6,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Maldanidae,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Nephtyidae,14,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Nephtys incisa,6,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Galathowenia oculata,4,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Aricidea catherinae,10,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Sternaspis scutata,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Diastylis sculpta,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Ostracoda,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Alteutha depressa,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Harpacticoida,46,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Pycnophyes sp.,10,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Hydrallmania falcata,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Mytilus edulis,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Nucula proxima,30,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Ilyanassa trivittata,2,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.027,Nematoda,736,-66.24693333,45.15286667,06/11/2014,2014,Autumn,subtidal,4738
2014.11.028,Cirratulidae,8,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Tharyx sp.,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Cossura longocirrata,10,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Maldanidae,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Bipalponephtys cornuta,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Nephtyidae,4,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Nephtys ciliata,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Nephtys incisa,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Aricidea catherinae,10,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Sthenelais limicola,2,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Harpacticoida,32,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Pycnophyes sp.,4,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Nucula proxima,4,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.028,Nematoda,78,-66.25226667,45.15713333,06/11/2014,2014,Autumn,subtidal,1025
2014.11.029,Oligochaeta,408,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Chaetozone sp.,2,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Cirratulidae,34,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Tharyx sp.,4,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Cossura longocirrata,1968,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Ninoe nigripes,4,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Scoletoma impatiens,20,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Bipalponephtys cornuta,66,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Nephtyidae,6,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Nephtys incisa,14,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Aricidea catherinae,14,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Levinsenia gracilis,46,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Eteone flava,12,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Pygospio elegans,46,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Sternaspis scutata,30,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Photis pollex,4,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Oxyurostylis smithi,4,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Ostracoda,4,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Harpacticoida,18,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Thyasira flexuosa,2,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Nucula proxima,28,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.029,Nematoda,400,-66.2558,45.15373333,06/11/2014,2014,Autumn,subtidal,5057
2014.11.030,Oligochaeta,4,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Ampharete finmarchica,2,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Cirratulidae,22,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Tharyx sp.,10,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Cossura longocirrata,504,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Ninoe nigripes,10,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Bipalponephtys cornuta,6,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Nephtys incisa,10,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Aricidea catherinae,12,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Levinsenia gracilis,40,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Sternaspis scutata,3,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Ostracoda,8,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Harpacticoida,2,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Pycnophyes sp.,2,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Periploma fragile,2,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Yoldia sapotilla,2,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Nucula proxima,58,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2014.11.030,Nematoda,336,-66.24763333,45.14876667,06/11/2014,2014,Autumn,subtidal,5632
2015.08.001,Nematoda,202,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Pygospio elegans,46,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Spiophanes bombyx,15,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Maldanidae,10,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Nephtys sp.,4,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Aricidea (Acmira) catherinae,3,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Cossura longocirrata,2,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Ensis directus,2,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Phyllodoce sp.,2,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Scoloplos (Scoloplos) armiger,2,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Spionidae,2,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Harpacticoida,1,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
2015.08.001,Nucula proxima,1,-66.23009,45.16577,27/08/2015,2015,Summer,intertidal,969
